"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2015",159.296525319647,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2016",157.338775636266,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2017",161.046488439573,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2018",164.922567034797,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2019",173.522183780737,
"LUX","TRADEGOODSERV","IMP","PC_GDP","A","2020",165.596791540086,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1980",13.8360838865117,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1981",13.7936178699808,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1982",11.0008239344093,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1983",10.0468867469319,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1984",10.1869844800108,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1985",11.0201190599962,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1986",14.3266133259532,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1987",14.2751059591002,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1988",16.2660815479257,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1989",16.7257809117287,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1990",17.2905610896967,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1991",16.9106778804587,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1992",17.7873310618187,"E"
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1993",15.5466135375702,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1994",17.3271134686379,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.1718259021634,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1996",24.4141851124452,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1997",24.4444313377596,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1998",26.4016888577762,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","1999",25.9853213927583,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2000",27.0259648121425,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2001",24.4993518433345,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2002",24.1454248345598,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2003",25.8452487673265,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2004",27.6458412865828,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.7055817247764,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2006",28.7675627660942,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2007",29.2680434902208,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2008",30.0755351025349,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2009",28.812770431946,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2010",31.0626537159835,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2011",32.4329707398903,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2012",33.5016780596676,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2013",32.4592236648864,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2014",33.0519165924803,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2015",36.5642042713542,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2016",39.020038053624,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2017",39.4641760467353,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2018",41.3018324998763,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2019",39.0760617881856,
"MEX","TRADEGOODSERV","IMP","PC_GDP","A","2020",37.445845004961,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1980",49.4085395602603,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1981",49.9809311209401,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1982",49.6047582456011,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1983",50.2272582916713,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1984",52.1448527711172,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1985",54.5784784469574,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1986",46.3466360453196,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1987",46.223658225541,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1988",48.2504098273724,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1989",51.0074784762019,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1990",49.6186239661304,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1991",50.0003902136403,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1992",48.6236080224562,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1993",46.3290407352261,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1994",48.2150839215984,"E"
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1995",50.5976385765915,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1996",51.3445048966268,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1997",53.980804560949,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1998",53.2116816089476,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","1999",54.496863817441,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2000",59.4886804850367,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2001",56.740357059108,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2002",53.3089753899632,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2003",52.6358690353152,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2004",54.9343833012776,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2005",57.1745724591247,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2006",59.5910330410267,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2007",61.6824135536282,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2008",61.2662585483886,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2009",54.6525361611415,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2010",61.718401657105,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2011",66.9687049767897,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2012",69.765041365094,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2013",69.6688535163968,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2014",69.4758472809578,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2015",75.1576793312541,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2016",69.3234999724707,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2017",72.6364431968743,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2018",74.1397465332105,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2019",72.7329639446286,
"NLD","TRADEGOODSERV","IMP","PC_GDP","A","2020",68.1963014575722,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1980",30.0108387527097,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1981",31.2698084607965,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1982",30.479267635972,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1983",29.3748154511046,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1984",34.0142978884575,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1985",31.0973984706534,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1986",26.1332459061653,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1987",23.9062715791735,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1988",22.0564082233675,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1989",25.4826823876197,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1990",25.8327097036774,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1991",25.467849340668,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1992",28.0516926534626,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1993",26.987923277291,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1994",28.1180468689463,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1995",27.5208861548693,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1996",26.7672921138268,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1997",26.9264895291704,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.2786961975549,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","1999",30.4506795962165,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2000",32.7714683867522,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2001",31.8027845111567,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2002",29.8089228515842,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2003",28.0750439440285,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.2561416675833,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.7335780086782,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2006",29.9946512871794,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2007",29.1520466269894,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2008",32.3300212242484,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2009",26.4119481642358,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2010",27.9779878234698,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2011",28.845440675977,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2012",28.1637232227837,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2013",27.2036839753943,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2014",27.1817694811884,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2015",26.9624813973526,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2016",25.8597491069816,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2017",26.6255946668318,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2018",27.9243446940382,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2019",27.0817091732561,
"NZL","TRADEGOODSERV","IMP","PC_GDP","A","2020",22.2522783824629,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1980",36.1578992016438,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.0746411771635,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1982",35.5810301119149,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1983",33.1650569211644,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1984",33.0407948097282,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1985",34.3162008669955,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1986",36.6613852266322,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1987",33.646833859947,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1988",32.5571765017678,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1989",33.2092922177253,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1990",32.6591194901455,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1991",31.0001303653901,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1992",30.1150052945973,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1993",30.5571305153957,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1994",30.8905512671052,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1995",30.680546297623,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1996",30.7691870079039,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1997",32.1176862284683,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1998",34.8680869274536,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","1999",31.1201353691344,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2000",28.6997426335138,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2001",28.1731503253957,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2002",27.0481317269179,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2003",26.6484411318303,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2004",27.561806430542,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.0273910798849,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2006",27.1226062095286,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2007",28.9844731786724,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2008",28.5671790354044,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2009",27.6541657375953,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2010",28.0891902856851,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2011",27.9374674591422,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2012",27.2114879845743,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.11148305928,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2014",29.4097051783555,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2015",31.8566678050453,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2016",33.1786709712824,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2017",32.3765167676115,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2018",31.7821685011468,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2019",34.2548952066717,
"NOR","TRADEGOODSERV","IMP","PC_GDP","A","2020",33.1436412615645,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1990",19.4127080295926,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1991",22.9650229015639,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1992",20.0072510986637,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1993",19.8243180370989,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1994",19.4032840522924,"E"
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1995",20.7807337854286,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.483145286955,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1997",27.212380066669,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1998",30.7904918934678,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","1999",30.0197174328792,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2000",33.6802572670321,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.9694350187065,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2002",32.2742528446936,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2003",36.0957655768977,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2004",37.2101970761694,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2005",35.9189524799855,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2006",40.1497618827208,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2007",42.3151675609764,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2008",43.0908911293114,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2009",38.1255443596144,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2010",42.4618368507942,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2011",44.7100070093413,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2012",44.989362816922,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2013",44.7984388936806,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2014",46.0798611274457,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2015",45.3684824498143,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2016",47.2716186282683,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2017",49.2255372973693,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2018",50.702466863484,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2019",49.4933781721763,
"POL","TRADEGOODSERV","IMP","PC_GDP","A","2020",47.3332871335243,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1980",32.7799884768801,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1981",35.245489646555,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1982",35.0785560351141,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1983",34.3762438296796,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1984",35.2325420765303,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1985",32.2740861170926,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1986",28.0251815611123,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1987",32.2372897683444,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1988",35.5627109127465,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1989",35.4037066208958,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1990",35.8864146640264,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1991",33.8190410327459,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1992",31.8486074234452,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1993",30.575084887594,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1994",32.0437940800984,"E"
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1995",33.1447402882201,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1996",33.6613401675442,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1997",35.1508067548668,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1998",36.4992716296598,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","1999",36.8323550925286,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2000",39.2483773924343,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.6546290635856,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2002",35.2348971843795,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2003",33.7717555904736,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2004",35.5375421117759,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2005",35.8603370144983,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2006",38.1896486771007,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2007",38.7519330104618,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2008",40.8146638437736,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2009",34.1989508086976,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.7139865308418,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2011",38.644682399142,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2012",38.2728240456527,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2013",38.5079296469449,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2014",40.0663398736754,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2015",39.8757789350306,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2016",39.0634059895101,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2017",41.7148741234948,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2018",42.9830419043532,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2019",43.0562955633461,
"PRT","TRADEGOODSERV","IMP","PC_GDP","A","2020",39.190714226037,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1990",33.354051460189,"E"
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1991",46.2620217333972,"E"
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1992",69.6938072321158,"E"
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1993",59.741604417363,"E"
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1994",53.0477708034655,"E"
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1995",54.6255176117499,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1996",62.5252724862607,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1997",63.9790275731084,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1998",56.5532269802785,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","1999",51.1361711384585,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2000",55.582946714967,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2001",64.5611061177352,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2002",63.4033914196547,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2003",62.8133300938213,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2004",70.6040525429178,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2005",75.4260021221074,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2006",83.3864331854633,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2007",82.9486915133953,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2008",81.9228612507959,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2009",68.2045729281013,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2010",76.8925787145593,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2011",83.6558936701812,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2012",85.3350699790495,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2013",87.9086772864054,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2014",86.6334167704326,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2015",88.5875576940972,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2016",90.5673999658181,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2017",92.9847860768712,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2018",93.9681785616781,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2019",91.5861720662496,
"SVK","TRADEGOODSERV","IMP","PC_GDP","A","2020",83.4352348546181,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1980",17.2698143868951,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1981",19.0967375794471,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1982",19.5513159448882,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1983",20.6932057036285,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1984",20.2383708383796,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1985",20.001885074176,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1986",17.1500164477499,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1987",18.5951170286305,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1988",19.410694811288,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1989",20.7818060576525,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1990",19.8859351937041,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1991",19.7178214472077,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1992",19.790293164244,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1993",19.2410064750837,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1994",21.3333433583685,"E"
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1995",22.9482748139335,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.2128584657085,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1997",25.4964681051018,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1998",26.5595070441534,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","1999",28.2849579418622,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2000",31.5189758138831,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.1355363035009,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2002",28.5451843234359,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2003",27.834782977217,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2004",29.1121978690701,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.783028542406,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2006",30.9358323130671,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2007",31.7628649449253,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2008",30.3594008693685,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2009",23.933180152302,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2010",26.9765612109155,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2011",29.2582088303504,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2012",29.3899548445162,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2013",29.0243632412605,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.3702857231399,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2015",30.5723444752396,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2016",29.8774250282658,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2017",31.5264965264277,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2018",32.4298775853318,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2019",31.966988702647,
"ESP","TRADEGOODSERV","IMP","PC_GDP","A","2020",29.3432225182895,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1980",28.7211994895375,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1981",27.9100998990247,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1982",30.5468529198848,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1983",31.2374274495651,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1984",30.4859941599482,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1985",31.3323132838975,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1986",27.7591134768809,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1987",28.5913134059435,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1988",28.5374027389932,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1989",29.4557208761403,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1990",27.9010434609082,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1991",24.9949297755768,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1992",24.8144936950631,"E"
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1993",27.724689155542,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1994",30.24332526229,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1995",31.476426402094,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1996",30.5096415212576,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1997",32.876725041995,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1998",34.3193963505124,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","1999",34.7869325332723,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2000",38.2190734717217,
"SWE","TRADEGOODSERV","IMP","PC_GDP","A","2001",37.6675449559078,
