"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2000",46.4991332695789,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2001",45.8371413387238,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2002",43.2222096747593,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2003",42.6147777816477,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2004",44.2171092117032,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2005",48.4069981140279,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2006",49.635969640414,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2007",51.7790431702269,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2008",53.6486813946622,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2009",51.7663156721973,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2010",55.2274953796785,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2011",59.1063494319767,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2012",58.6764873286656,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2013",61.6254947643605,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2014",54.8761531944622,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2015",53.3095265609995,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2016",56.7481986207652,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2017",57.2733172017334,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2018",56.9503181375544,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2019",57.1622185028615,
"CHE","TRADEGOODSERV","IMP","PC_GDP","A","2020",57.8586240702692,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","1995",17.2166520080428,"E"
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","1996",19.6739889366696,"E"
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","1997",21.4853375212095,"E"
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","1998",19.7291808847629,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","1999",18.854009682656,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2000",22.4732380177733,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2001",22.6895331475684,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2002",22.8772750070443,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2003",23.2189198517849,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2004",25.2010849483799,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2005",24.2660895176542,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2006",26.368037134306,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2007",25.961291082517,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2008",26.9819630268444,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2009",23.416867831249,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2010",25.5003319322519,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2011",30.3104743940847,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2012",28.4699271087686,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.7342893072763,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2014",28.5607594695458,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2015",26.5572662567277,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2016",25.2446771141555,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2017",29.7227463934139,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2018",31.4014913832561,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2019",30.1615273853454,
"TUR","TRADEGOODSERV","IMP","PC_GDP","A","2020",32.2228040658038,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","1995",25.1760392086529,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","1996",25.8439432081803,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","1997",25.1805122270303,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","1998",24.8787682898273,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","1999",25.2978020399368,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2000",26.8509176374004,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2001",27.2847921503366,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2002",26.8645380041376,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2003",26.1477762121182,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2004",26.3536141209896,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2005",27.3614771766801,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2006",29.3655034467494,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2007",27.4149432782677,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2008",29.0967726966892,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2009",27.9612754062487,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2010",30.2470073760482,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2011",32.0645639284922,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2012",31.5154143520964,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2013",31.606310062975,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.4673488198314,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2015",29.2826957654303,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2016",30.6057482491531,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2017",32.1271189367139,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2018",32.7648893812488,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2019",32.8725470748963,
"GBR","TRADEGOODSERV","IMP","PC_GDP","A","2020",28.878969128657,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1995",11.8141577687958,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1996",11.9404364259576,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1997",12.3085700908604,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1998",12.3106314515674,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","1999",13.004232506698,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2000",14.4102128270623,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2001",13.2637348067635,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2002",13.1549985598093,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2003",13.5916448812678,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2004",14.8193087841105,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2005",15.6565009333013,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2006",16.3338962966673,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2007",16.5482262680953,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2008",17.441943601098,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2009",13.8273085764833,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2010",15.8785285637489,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2011",17.2790159009793,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2012",17.0377883064876,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2013",16.4242878845559,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2014",16.4520340428839,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2015",15.3512384335667,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2016",14.6474644219723,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2017",15.0174225562766,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2018",15.2493895453858,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2019",14.5794794400405,
"USA","TRADEGOODSERV","IMP","PC_GDP","A","2020",13.1816358929054,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.0029558556167,"E"
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1996",27.9703023930678,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1997",28.2212939074347,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1998",28.6925970995598,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","1999",26.3864959469112,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2000",28.5881692106536,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.2974557019342,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2002",30.2266315461158,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2003",30.632445060483,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2004",30.2036105406693,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2005",31.8869622274946,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2006",29.845960844309,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2007",31.8471728185062,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2008",39.5140654492302,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2009",29.5703961672807,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2010",31.81368581821,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2011",34.7918625331617,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2012",34.3105523867804,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2013",33.0558243631885,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2014",32.6307251557272,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2015",30.1580309872616,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2016",28.1347029778835,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2017",27.6947821336461,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2018",29.6480058934679,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2019",29.7035893267312,
"CHL","TRADEGOODSERV","IMP","PC_GDP","A","2020",26.8296574425108,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1995",16.3236620535736,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1996",15.8914564650707,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1997",15.0398612933576,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1998",14.0823758649224,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","1999",15.3618664618769,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2000",18.5171012194842,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2001",18.2149972533692,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2002",20.102662043389,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2003",24.8232377712448,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2004",28.444179771157,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2005",28.3690315979861,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2006",28.4381473396874,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2007",26.7179856700839,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2008",24.941531599908,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2009",20.1801821629145,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2010",22.6718920322344,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2011",24.1727142772823,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2012",22.7749981748301,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2013",22.1451222436738,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2014",21.5856807048136,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2015",18.4943417121259,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2016",17.3100340288943,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2017",17.9401351383834,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2018",18.3447476076686,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2019",17.3410201890452,
"CHN","TRADEGOODSERV","IMP","PC_GDP","A","2020",16.0481941499674,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1995",73.1861374345187,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1996",71.6981986266192,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1997",80.6689714398575,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1998",83.2038942747408,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","1999",74.2503553381696,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2000",64.8682250010852,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2001",65.20503319518,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2002",65.362330586584,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2003",65.6145839004803,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2004",68.8988665092284,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2005",70.50379450109,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2006",73.3764570972066,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2007",71.3890290011344,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2008",70.2967969728026,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2009",55.900373991218,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2010",68.6289097533315,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2011",80.7881910691098,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2012",84.5521308881179,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2013",81.884663123757,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2014",78.3760403538947,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2015",73.5016918442179,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2016",73.4011606025697,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2017",71.753865414555,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2018",71.59639818265,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2019",69.8698449547386,
"EST","TRADEGOODSERV","IMP","PC_GDP","A","2020",69.1924748177065,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1995",12.1574108134967,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1996",11.6729149169055,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1997",12.0615472898541,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1998",12.8222591293362,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","1999",13.5123946391111,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2000",14.058564765787,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2001",13.5845310279338,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2002",15.4140905203108,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2003",15.8187922375822,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2004",19.8635270261721,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2005",22.6609403928036,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2006",24.9278291431804,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2007",25.1510740055815,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2008",29.4959391936213,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2009",26.1614675752456,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2010",27.0984467527734,"E"
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.0834686939478,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2012",31.2592910673237,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2013",28.4132706460722,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2014",25.9542227390195,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2015",22.1097247090329,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2016",20.9242508027056,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2017",21.9507321152347,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2018",23.6891407335324,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2019",21.2715452265444,
"IND","TRADEGOODSERV","IMP","PC_GDP","A","2020",19.0964548922165,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1995",24.5327361112999,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1996",23.4623552200249,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1997",24.9659598615789,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.3506119185065,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","1999",24.3404941415758,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2000",29.6968914943724,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2001",29.9908410181011,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2002",25.7310180783713,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2003",22.5594653451354,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2004",26.8549099629958,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2005",29.1714842220595,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2006",24.9808538085322,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2007",24.7577036030748,"E"
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2008",28.033167505777,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2009",21.1352560770206,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2010",22.4022429392286,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2011",23.8526600952332,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2012",24.9885195110858,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2013",24.7137962959246,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2014",24.4141909885889,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2015",20.777460981727,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2016",18.332347948667,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2017",19.1781926353478,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2018",22.0715624579513,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2019",19.0362497386225,
"IDN","TRADEGOODSERV","IMP","PC_GDP","A","2020",15.6410071153524,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1995",33.7346824908701,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1996",32.8679039645612,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1997",31.4429533237404,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1998",30.1222763797266,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","1999",34.0778162078774,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2000",34.6970851275724,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2001",32.7225362856957,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2002",34.673776002201,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2003",34.221144186145,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2004",37.7900347268293,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2005",39.6214575799357,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2006",39.4556561647953,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2007",40.2431023972533,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2008",38.3287531611568,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2009",30.0558033490791,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2010",32.2817362723557,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2011",34.8970878245968,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2012",35.4222111806005,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2013",31.4074375501488,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.2902165348727,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2015",28.0410528743246,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2016",28.0890078140955,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2017",27.3181109611218,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2018",29.0210400418653,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2019",27.0479400105763,
"ISR","TRADEGOODSERV","IMP","PC_GDP","A","2020",23.2076849447352,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1995",23.8282999984816,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1996",20.1061230892082,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.7303580183796,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1998",22.5935924279498,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","1999",24.0842841981153,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2000",22.116178499668,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2001",22.28563248879,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2002",22.4836049175859,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2003",21.9504891676568,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2004",20.3742407054768,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2005",19.7733405928162,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2006",19.3072130691184,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2007",19.8027808852507,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2008",20.2907039551008,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2009",18.8420945722556,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2010",19.4331283030691,"E"
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2011",19.9799659649337,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2012",20.244013748167,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2013",20.4418407648892,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2014",20.6902786324159,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2015",20.655954864066,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2016",20.6636165948997,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2017",20.7856585134573,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2018",20.7876658721825,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2019",20.9079844102229,
"RUS","TRADEGOODSERV","IMP","PC_GDP","A","2020",20.5599182436972,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1995",47.6790813213839,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1996",47.3784334704636,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1997",48.6995075753991,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1998",49.1879945402109,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","1999",48.4357310007174,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2000",53.8125963606087,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2001",52.7874415597533,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2002",51.3300927126769,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2003",51.3210308672149,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2004",56.5017518934722,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2005",60.451344884188,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2006",64.9181797635549,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2007",69.2280762529821,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2008",68.4182703779358,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2009",55.857583552436,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2010",63.2166574217778,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2011",69.0307597086091,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2012",69.492842906118,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2013",69.5398803988415,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2014",69.3980069475895,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2015",69.1471778902094,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2016",69.0596088021838,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2017",74.1489321833794,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2018",76.3497282668096,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2019",75.0998115507027,
"SVN","TRADEGOODSERV","IMP","PC_GDP","A","2020",68.4947459781915,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1995",19.4401540163691,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1996",20.4245201903615,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.6407301402529,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1998",21.5164641169778,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","1999",19.9890687620005,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2000",21.816411104498,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2001",22.8142827364735,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2002",25.0343392367772,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2003",21.8085962706008,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2004",22.886044634361,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2005",23.8280169053466,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2006",27.6698913928867,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2007",29.1661747435546,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2008",33.7198501287105,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2009",24.6047888392659,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2010",24.6226843333317,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2011",26.9382189553713,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2012",28.4434793580404,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2013",30.4957609193993,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2014",30.4989511284996,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2015",29.0130347852652,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2016",27.7051810051797,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2017",26.1958478978337,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2018",27.0650713722543,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2019",26.7572951079327,
"ZAF","TRADEGOODSERV","IMP","PC_GDP","A","2020",23.2006787401921,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1995",26.1949233161881,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1996",26.3190236722685,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1997",28.2252958340068,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1998",29.1123655341443,
"EA","TRADEGOODSERV","IMP","PC_GDP","A","1999",30.0063198110193,
